Accrual Date,Asset Class,Currency,Exchange,FX Rate,Location,Market Currency,Market Value,Name,Notional Value,Price,Sector,Shares,Ticker,Weight (%),as_of_date,etf_name,etf_ticker
-,Equity,USD,NASDAQ,1.0,United States,USD,"61,678,304.12",DIAMONDBACK ENERGY INC,"61,678,304.12",130.01,Energy,"474,412.00",FANG,0.12,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"61,422,059.34",LYONDELLBASELL INDUSTRIES NV CLASS,"61,422,059.34",90.66,Materials,"677,499.00",LYB,0.12,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"60,990,848.92",GENUINE PARTS,"60,990,848.92",166.06,Consumer Discretionary,"367,282.00",GPC,0.12,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"60,913,557.30",XYLEM INC,"60,913,557.30",111.34,Industrials,"547,095.00",XYL,0.12,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"60,841,254.32",VULCAN MATERIALS,"60,841,254.32",224.84,Materials,"270,598.00",VMC,0.12,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"59,173,234.20",BAXTER INTERNATIONAL INC,"59,173,234.20",44.70,Health Care,"1,323,786.00",BAX,0.12,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"58,942,450.75",DTE ENERGY,"58,942,450.75",109.25,Utilities,"539,519.00",DTE,0.12,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"58,754,825.90",ARCH CAPITAL GROUP LTD,"58,754,825.90",73.03,Financials,"804,530.00",ACGL,0.12,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"58,550,701.60",EBAY INC,"58,550,701.60",44.60,Consumer Discretionary,"1,312,796.00",EBAY,0.12,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"58,065,400.80",SBA COMMUNICATIONS REIT CORP CLASS,"58,065,400.80",229.68,Real Estate,"252,810.00",SBAC,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"57,417,786.41",BLOCK INC CLASS A,"57,417,786.41",64.39,Financials,"891,719.00",SQ,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"57,394,638.84",STERIS,"57,394,638.84",220.99,Health Care,"259,716.00",STE,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"57,161,840.82",KEYSIGHT TECHNOLOGIES INC,"57,161,840.82",165.34,Information Technology,"345,723.00",KEYS,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"57,103,322.72",MCCORMICK & CO NON-VOTING INC,"57,103,322.72",86.78,Consumer Staples,"658,024.00",MKC,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"56,882,964.46",HARTFORD FINANCIAL SERVICES GROUP,"56,882,964.46",71.33,Financials,"797,462.00",HIG,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"56,785,919.40",WILLIS TOWERS WATSON PLC,"56,785,919.40",232.55,Financials,"244,188.00",WTW,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"56,391,601.95",HEWLETT PACKARD ENTERPRISE,"56,391,601.95",16.65,Information Technology,"3,386,883.00",HPE,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"55,956,354.75",SOUTHWEST AIRLINES,"55,956,354.75",35.95,Industrials,"1,556,505.00",LUV,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"55,709,837.28",LABORATORY CORPORATION OF AMERICA,"55,709,837.28",240.48,Health Care,"231,661.00",LH,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"55,541,079.23",AMEREN CORP,"55,541,079.23",80.99,Utilities,"685,777.00",AEE,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"55,062,261.54",FIRSTENERGY CORP,"55,062,261.54",38.61,Utilities,"1,426,114.00",FE,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"54,622,573.51",INVITATION HOMES INC,"54,622,573.51",34.13,Real Estate,"1,600,427.00",INVH,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"54,612,323.36",HP INC,"54,612,323.36",30.32,Information Technology,"1,801,198.00",HPQ,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"54,383,094.24",COSTAR GROUP INC,"54,383,094.24",90.12,Industrials,"603,452.00",CSGP,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"54,054,312.75",QUANTA SERVICES INC,"54,054,312.75",194.85,Industrials,"277,415.00",PWR,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"53,916,378.30",ILLUMINA INC,"53,916,378.30",185.49,Health Care,"290,670.00",ILMN,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"53,797,214.15",M&T BANK CORP,"53,797,214.15",124.21,Financials,"433,115.00",MTB,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"53,220,332.69",WALGREEN BOOTS ALLIANCE INC,"53,220,332.69",28.37,Consumer Staples,"1,875,937.00",WBA,0.11,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"53,061,607.32",ENTERGY CORP,"53,061,607.32",95.73,Utilities,"554,284.00",ETR,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"53,044,584.22",RAYMOND JAMES INC,"53,044,584.22",103.66,Financials,"511,717.00",RJF,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"52,835,003.65",DOVER CORP,"52,835,003.65",144.65,Industrials,"365,261.00",DOV,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"52,522,164.80",HILTON WORLDWIDE HOLDINGS INC,"52,522,164.80",143.92,Consumer Discretionary,"364,940.00",HLT,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"52,024,777.53",INTERNATIONAL FLAVORS & FRAGRANCES,"52,024,777.53",77.81,Materials,"668,613.00",IFF,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"51,273,282.44",FIRST SOLAR INC,"51,273,282.44",184.01,Information Technology,"278,644.00",FSLR,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"50,939,092.74",HOLOGIC INC,"50,939,092.74",80.07,Health Care,"636,182.00",HOLX,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"50,917,641.36",ALEXANDRIA REAL ESTATE EQUITIES RE,"50,917,641.36",113.37,Real Estate,"449,128.00",ARE,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"50,762,161.06",PROGRESSIVE CORP,"50,762,161.06",132.07,Financials,"384,358.00",PGR,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"50,601,332.32",PPL CORP,"50,601,332.32",26.18,Utilities,"1,932,824.00",PPL,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"50,433,541.34",WESTINGHOUSE AIR BRAKE TECHNOLOGIE,"50,433,541.34",108.01,Industrials,"466,934.00",WAB,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"50,033,294.55",VERISIGN INC,"50,033,294.55",222.93,Information Technology,"224,435.00",VRSN,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"49,831,659.15",COTERRA ENERGY INC,"49,831,659.15",25.13,Energy,"1,982,955.00",CTRA,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"49,830,568.02",VENTAS REIT INC,"49,830,568.02",47.62,Real Estate,"1,046,421.00",VTR,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"49,690,196.40",TELEDYNE TECHNOLOGIES INC,"49,690,196.40",407.28,Information Technology,"122,005.00",TDY,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"49,629,976.66",PUBLIC STORAGE REIT,"49,629,976.66",288.59,Real Estate,"171,974.00",PSA,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"49,458,341.99",APPLIED MATERIAL INC,"49,458,341.99",144.23,Information Technology,"342,913.00",AMAT,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"48,634,523.62",OMNICOM GROUP INC,"48,634,523.62",94.13,Communication,"516,674.00",OMC,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"48,615,099.59",EXTRA SPACE STORAGE REIT INC,"48,615,099.59",147.97,Real Estate,"328,547.00",EXR,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"48,437,403.84",HOWMET AEROSPACE INC,"48,437,403.84",48.76,Industrials,"993,384.00",HWM,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"48,342,195.54",COOPER INC,"48,342,195.54",379.98,Health Care,"127,223.00",COO,0.1,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"47,991,693.81",MARSH & MCLENNAN INC,"47,991,693.81",185.93,Financials,"258,117.00",MMC,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"47,877,915.42",PRINCIPAL FINANCIAL GROUP INC,"47,877,915.42",75.61,Financials,"633,222.00",PFG,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"47,472,580.40",CENTERPOINT ENERGY INC,"47,472,580.40",28.72,Utilities,"1,652,945.00",CNP,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"47,237,328.28",MARKEL GROUP INC,"47,237,328.28","1,372.46",Financials,"34,418.00",MKL,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"47,041,498.42",MSCI INC,"47,041,498.42",462.07,Financials,"101,806.00",MSCI,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"46,673,445.00",FIFTH THIRD BANCORP,"46,673,445.00",26.25,Financials,"1,778,036.00",FITB,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"46,570,411.83",BALL CORP,"46,570,411.83",57.71,Materials,"806,973.00",BALL,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"46,250,265.66",MID AMERICA APARTMENT COMMUNITIES,"46,250,265.66",152.07,Real Estate,"304,138.00",MAA,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"45,962,724.56",UNITED AIRLINES HOLDINGS INC,"45,962,724.56",53.72,Industrials,"855,598.00",UAL,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"45,930,259.32",STEEL DYNAMICS INC,"45,930,259.32",109.14,Materials,"420,838.00",STLD,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"45,773,810.40",SKYWORKS SOLUTIONS INC,"45,773,810.40",109.88,Information Technology,"416,580.00",SWKS,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"45,479,897.06",KELLOGG,"45,479,897.06",66.82,Consumer Staples,"680,633.00",K,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"45,421,546.05",BUILDERS FIRSTSOURCE INC,"45,421,546.05",136.17,Industrials,"333,565.00",BLDR,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"44,926,554.04",PULTEGROUP INC,"44,926,554.04",77.32,Consumer Discretionary,"581,047.00",PHM,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"44,692,190.40",CARNIVAL CORP,"44,692,190.40",17.16,Consumer Discretionary,"2,604,440.00",CCL,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"44,602,041.25",NASDAQ INC,"44,602,041.25",49.85,Financials,"894,725.00",NDAQ,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"44,503,396.74",CMS ENERGY CORP,"44,503,396.74",58.41,Utilities,"761,914.00",CMS,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"44,402,937.33",NVR INC,"44,402,937.33","6,295.61",Consumer Discretionary,"7,053.00",NVR,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"44,203,434.90",QUALCOMM INC,"44,203,434.90",118.06,Information Technology,"374,415.00",QCOM,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"44,094,605.68",ICON PLC,"44,094,605.68",242.63,Health Care,"181,736.00",ICLR,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"43,781,140.00",ZOOM VIDEO COMMUNICATIONS INC CLAS,"43,781,140.00",67.60,Information Technology,"647,650.00",ZM,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"43,690,518.30",ATMOS ENERGY CORP,"43,690,518.30",115.70,Utilities,"377,619.00",ATO,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"43,537,654.84",ROYAL CARIBBEAN GROUP LTD,"43,537,654.84",101.56,Consumer Discretionary,"428,689.00",RCL,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"43,326,011.89",REGIONS FINANCIAL CORP,"43,326,011.89",17.69,Financials,"2,449,181.00",RF,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"43,094,085.24",HESS CORP,"43,094,085.24",133.86,Energy,"321,934.00",HES,0.09,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"41,879,722.74",EXPEDITORS INTERNATIONAL OF WASHIN,"41,879,722.74",120.14,Industrials,"348,591.00",EXPD,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"41,514,885.89",CONAGRA BRANDS INC,"41,514,885.89",33.31,Consumer Staples,"1,246,319.00",CAG,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"41,510,551.60",GARMIN LTD,"41,510,551.60",103.60,Consumer Discretionary,"400,681.00",GRMN,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"41,493,508.20",RELIANCE STEEL & ALUMINUM,"41,493,508.20",270.81,Materials,"153,220.00",RS,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"41,416,827.30",QUEST DIAGNOSTICS INC,"41,416,827.30",141.14,Health Care,"293,445.00",DGX,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Money Market,USD,-,1.0,United States,USD,"41,392,750.03",BLK CSH FND TREASURY SL AGENCY,"41,392,750.03",1.00,Cash and/or Derivatives,"41,392,750.00",XTSLA,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"40,682,518.89",HUNTINGTON BANCSHARES INC,"40,682,518.89",10.79,Financials,"3,770,391.00",HBAN,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"40,432,228.80",ENTEGRIS INC,"40,432,228.80",108.97,Information Technology,"371,040.00",ENTG,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"40,297,681.09",LKQ CORP,"40,297,681.09",57.71,Consumer Discretionary,"698,279.00",LKQ,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"39,543,904.68",JM SMUCKER,"39,543,904.68",146.37,Consumer Staples,"270,164.00",SJM,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"39,393,351.00",NORTHERN TRUST CORP,"39,393,351.00",73.35,Financials,"537,060.00",NTRS,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"39,237,499.75",TRANSUNION,"39,237,499.75",77.51,Industrials,"506,225.00",TRU,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"39,230,466.75",REVVITY INC,"39,230,466.75",118.53,Health Care,"330,975.00",RVTY,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"39,150,239.76",SNAP ON INC,"39,150,239.76",286.96,Industrials,"136,431.00",SNA,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"39,009,625.11",ESSEX PROPERTY TRUST REIT INC,"39,009,625.11",233.07,Real Estate,"167,373.00",ESS,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"39,003,330.60",JACOBS SOLUTIONS INC,"39,003,330.60",118.26,Industrials,"329,810.00",J,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"38,890,835.20",CINCINNATI FINANCIAL CORP,"38,890,835.20",96.64,Financials,"402,430.00",CINF,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"38,786,739.84",EQT CORP,"38,786,739.84",41.04,Energy,"945,096.00",EQT,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"38,758,257.36",IDEX CORP,"38,758,257.36",213.53,Industrials,"181,512.00",IEX,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"38,486,402.63",INTERPUBLIC GROUP OF COMPANIES INC,"38,486,402.63",38.09,Communication,"1,010,407.00",IPG,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"38,463,914.67",BIOMARIN PHARMACEUTICAL INC,"38,463,914.67",88.93,Health Care,"432,519.00",BMRN,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"38,402,109.90",AMCOR PLC,"38,402,109.90",9.90,Materials,"3,879,001.00",AMCR,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"38,114,654.12",SYNCHRONY FINANCIAL,"38,114,654.12",34.07,Financials,"1,118,716.00",SYF,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"38,077,651.92",LIBERTY MEDIA FORMULA ONE CORP SER,"38,077,651.92",74.91,Communication,"508,312.00",FWONK,0.08,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"37,984,117.41",STANLEY BLACK & DECKER INC,"37,984,117.41",94.61,Industrials,"401,481.00",SWK,0.07,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"37,544,087.35",W. P. CAREY REIT INC,"37,544,087.35",67.55,Real Estate,"555,797.00",WPC,0.07,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"37,371,910.18",MARATHON OIL CORP,"37,371,910.18",22.93,Energy,"1,629,826.00",MRO,0.07,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,Cboe BZX formerly known as BATS,1.0,United States,USD,"37,233,130.32",CBOE GLOBAL MARKETS INC,"37,233,130.32",135.76,Financials,"274,257.00",CBOE,0.07,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,NASDAQ,1.0,United States,USD,"37,002,630.00",NORDSON CORP,"37,002,630.00",246.75,Industrials,"149,960.00",NDSN,0.07,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"36,932,075.03",TYSON FOODS INC CLASS A,"36,932,075.03",50.69,Consumer Staples,"728,587.00",TSN,0.07,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"36,692,364.81",BEST BUY CO INC,"36,692,364.81",83.21,Consumer Discretionary,"440,961.00",BBY,0.07,2023-06-29,iShares Russell 1000 Value ETF,iwd
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"36,584,896.67",ILLINOIS TOOL INC,"36,584,896.67",248.51,Industrials,"147,217.00",ITW,0.07,2023-06-29,iShares Russell 1000 Value ETF,iwd
