Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY)
INZY,"Inozyme Pharma, Inc.",5.65,7.00757576,0.37,Buy,327899,1852629.35,248799564.00000003,,-1.6165,56,Health Technology,Pharmaceuticals: Major,6.59,5.0601,1.5602432,7.24,5.0601,1.25448029,-72.83653846,7.24,1.62,230.40935673,7.24,0.991,31.6499,0.991,377312,557206.8,553109.46666667,725900.51111111,127866000,130930000,32915000,49024000,1.43626571,7.00757576,United States,0.25797556,10.66274541,,0,0,,-21.41238263,6.1183081,-8.98055321,-68985000,-11.95773894,,146250000,26.1191546,-1.7758,-0.4,13.28686561,44.14983165,-1.6165,38.83844117,-0.441429,5.44580005,5.61745679,5.68607658,5.02662708,-19.85435273,,,-24.50897868,-26.78571429,-23.38730818,,,-11.88212928,-1177000,-324000,-3.84615385,-15.3024911,-36.16071429,25.46536821,-104269000,-18.43211359,-67061000.00000001,6.14754098,-3.0798389,-8.20231195,,,,,1.92770262,2.39266869,,,,10.66274541,2023-05-09,56.35566109,49.42933605,,,-53.90803543,-68.41013079,-59.84856536,,0,,,,35061037.9659,5.374,5.455,5.794,4.976,12.67109704,141796000,1.8686016,30.17047489,101.06793236,134148000,26661000,293.3461198,734.72135254,20801000,38449000,0,44035300,2023-09-07,8.93536122,6.80926984,5.35147694,5.54666667,5.64079162,382.90598291,1.61870504,10.3515625,5.639,5.95,3.4435,,0,5.60731871,5.48628819,-1.7758
NGM,"NGM Biopharmaceuticals, Inc.",3.02,8.63309353,0.24,Neutral,524152,1582939.04,248723905,,-2.1996,239,Health Technology,Biotechnology,3.75,2.39,0.68153214,4.69,2.39,-25.7985258,-80.11849901,5.68,2.39,-37.8600823,18.25,2.39,32.12,2.39,344689,387046.7,328581.3,328905.06666667,271492000,232503000,73456000,69048000,16.6023166,8.63309353,United States,0.01843537,6.39867557,,0,0,,-42.08393915,-31.98235753,-57.52391346,-179137000,-52.30795392,,106163000,-30.33117673,-2.0346,-0.58,-30.41526375,-39.69704256,-2.1996,-36.20657626,-0.497847,2.80451846,2.95378157,3.07827724,3.9339383,-101.37462925,-255.21840493,-399.60144136,-59.83002173,-14.32973378,-74.75109233,89.18547702,87.10144136,-29.48430333,49349000,1128000,-93.39075409,-94.2216075,,19.25701536,-228430000,-35.17846013,-162667000,-30.76543074,-46.83204931,-42.01739047,-293.97827698,-485.54269491,-300.45180995,-501.91635728,0.95273849,1.1216425,,6.76086919,4.36356243,6.39867557,2023-05-04,60.68154226,49.29412008,319.93927674,480.16761302,-57.50440504,-66.85724274,-66.34933898,-28.95277471,231518.82845188,-87.64094384,-89.27343899,-52.58300434,43043808.4193,2.76,2.672,3.11716667,3.7396,-23.60538487,258837000,-15.79853091,-28.05546831,-48.52800612,242529000,4073000,-24.363974,-55.85302406,47842000,37903000,55333000,82358900,2023-08-15,10.90909091,7.46816612,8.76811214,2.94,3.08027892,-40.07936508,16.15384615,-79.90685296,3.0325,3.347,5.0974,-485.54269491,0,3.29343651,2.81482834,-2.0346
FISI,"Financial Institutions, Inc.",16.13,0.31094527,0.05,Sell,39439,636151.07,248009536,4.75825246,3.4071,672,Finance,Regional Banks,17.47,15.46,0.5828197,18.59,13.835,-12.00218221,-51.85074627,25.85,13.835,-33.56672158,28.44,13.835,38.85001,3.27,69541.4,111204.16666667,88013.61666667,80443.88888889,,,,,2.47776366,0.31094527,United States,0.64671742,0.07705353,7.40740741,1.16,0.3,7.4395547,,,,,,,448352000,-25.52889038,3.5624,0.76,-0.14460365,-18.41907421,3.3899,-23.66465502,0.73,16.06969922,16.26913369,16.41822471,18.43752088,89.30182702,49.4740055,31.31215125,-51.03748612,-86.47992266,-3.4893617,,,,,,,,,55.9376619,133473000.00000001,-27.1876649,56573000,0.00827267,-19.31522392,-25.41475615,23.65428196,20.58599068,29.81025731,26.1847328,0.6372031,0.61155981,3.04926698,0.95479109,1.04340596,,2023-04-26,48.52917989,46.56479362,,,0.9257003,12.34469666,9.57911258,14.25036425,355901.78571429,8.91523676,41.23264386,24.05562533,14961863.0345,16.082,16.082,16.431,18.7135,5.03322804,5966992000,2.61481542,5.97627421,144.5264443,161751000,273447000,-12.48323737,180.40669415,5409337000,5544169000,239166000,15375700,2023-07-27,1.99128811,3.22022641,2.74183642,16.19666667,16.47187885,-34.27057865,1.70239596,-37.96153846,16.3675,16.411,21.63375,25.85108627,-19053000,16.89478451,16.12820503,3.5826
CMTL,Comtech Telecommunications Corp.,8.89,0.56561086,0.05,Sell,175940,1564106.6,247889573.00000003,,-1.279,1993,Electronic Technology,Telecommunications Equipment,9.94,8.31,1.421373,12.546,8.31,-26.65016502,-72.92110874,16.87,8.31,-29.66772152,16.87,8.31,58,0.46297,218229.6,592261.43333333,361505.68333333,275700.02222222,21654000,21404000,21654000,21404000,-2.73522976,0.56561086,United States,0.38172333,1.39313668,0,0.4,,4.4994373,-55.94322977,-21.22714254,-19.33446136,33519000,-15.04714112,16.32911402,589981000,42.93903803,-1.6324,-0.33,-40.42735043,-419.11532385,-1.279,-16.34676612,-0.224225,8.88619917,9.30821201,9.64202674,11.10346832,68.65990296,-3.65293611,-5.76791634,167.91503964,270.33684523,-1619.40149626,32.58479883,30.30428106,-17.88035535,158440000,37797000,-6.84658041,-8.51506717,-4.68034422,64.01784245,189029000,55.0190528,-33052000,-55.21331946,-29732,-39.02534113,-6.79748025,-5.40136284,-0.61389564,0.02253092,0.52662476,0.56239198,,0.47248897,0.48461423,0.87910156,2023-06-08,43.27484578,40.64079862,10.80374055,9.46980383,-2.89111303,-5.09723027,-3.82613664,-16.4099743,243973.40692424,1.93755842,11.62828786,4.57327275,25364632.1445,8.884,9.036,9.87816667,11.78055,-1.89445087,989859000,0.62896982,0.63255042,-26.58353715,290834000,210433000,-3.75850099,15.15242718,402508000,438588000,486239000,27884100,2023-09-27,2.85062714,4.94789697,3.87457584,8.89333333,8.71124275,-28.07443366,-2.84153005,-4.71596999,8.972,10.3569,11.950825,-5.72039314,-11048000,10.20801858,8.98475378,-1.6324
FBIZ,"First Business Financial Services, Inc.",29.83,0.77702703,0.23,Buy,13208,393994.64,247385430.00000003,6.20205002,4.8097,337,Finance,Regional Banks,32,28.4,0.62201476,32,24.57,2.33276158,14.20367534,37.29,24.57,-15.13513514,39.88,24.57,39.88,3.75,11447.4,16275.4,15272.51666667,18077.85555556,,,,,1.1529332,0.77702703,United States,1.31922755,0.11677022,9.72222222,0.79,0.2275,3.05062,,,,,,,427271000,13.78698934,4.7489,1.05,-13.90466782,2.27872861,4.8097,18.60574078,0.985,29.57808522,29.46367165,29.2787752,30.15549991,4.88448347,18.82996935,21.14092377,202.32800556,1210.39156627,51.62763169,,,,,,,,,48.02047686,166667000,14.55247536,39752000,-13.93265065,3.8493525,19.9013109,26.89744301,23.77572914,33.3146132,31.35064721,1.00318915,0.97323934,6.77718454,1.43275942,1.66051864,,2023-04-27,55.21445241,54.17794965,,,1.36999399,15.76758295,7.21551651,21.60365327,438548.96142433,11.44131414,59.68236895,36.06011757,7722136.50474,29.542,29.519,29.34583333,30.06885,12.15397939,3164411000,6.18950015,16.16430783,11.46961447,201347000,351681000,-24.69083457,-16.67649923,2719326000,2897830000,147791000,8293180,2023-07-27,3.14999863,2.69487134,2.52424444,29.7854,29.94949137,-18.29635716,2.11906474,-4.36037191,29.8505,28.2175,33.049575,31.35064721,-6688000,29.24421427,29.5804955,4.7489
RPHM,"Reneo Pharmaceuticals, Inc.",7.32,8.44444444,0.57,Buy,267278,1956474.96,246375009,,-2.1931,48,Health Technology,Biotechnology,9.23,5.875,1.0620562,11.295,5.875,17.12,-52.15686275,11.295,2.17,181.53846154,11.295,1.79,17.1799,1.79,166547.7,188412.66666667,167767.66666667,138509.96666667,101173000,93787000,19927000,30395000,11.58536585,8.44444444,United States,0.01541041,9.25655949,,0,0,,-34.07513579,-8.54233061,-20.55247769,-56231000,-23.42186128,,57272700,-30.42061247,-2.1209,-0.6,-8.62286229,-13.20825516,-2.1931,-17.40992558,-0.53,6.91420883,7.17313973,7.37035834,6.73808462,-23.80765302,,,42.38137529,1.1212715,-21.71444791,,,-958,-529000,-161000,-25.78125,-747.36842105,-628.81355932,34.7606026,-92445000,-30.63867237,-51955000,-11.08088235,-15.88677508,-18.49366145,,,,,1.80855059,2.11044671,,,,9.25655949,2023-05-11,60.97254484,49.93301245,,,-44.41466623,-48.58409547,-48.12835177,,0,,,,14749049.9068,6.812,6.703,7.629,6.79935,-29.76289409,98868000,-8.60956536,-31.53754536,,97018000,1342000,-8.27067669,-15.27777778,8212000,11784000,0,33657800,2023-08-09,15.24663677,12.39366389,9.42343104,7.24,7.11887539,208.86075949,-0.40816327,144,7.2105,8.0715,4.7603365,,0,7.41177647,6.91050092,-2.1209
THRN,"Thorne Healthtech, Inc.",4.57,0,0,Sell,39846,182096.22,246132315.00000003,23.54456466,0.1941,544,Technology Services,Packaged Software,4.86,4.45,0.148189,5,4.29,1.43608639,-46.23529412,5.3792,3.53,24.86338798,6.45,3.41,10.1258,3.41,46978.2,45838.26666667,38631.41666667,44370.52222222,40924847,31661721,40924847,31661721,-2.76595745,0,United States,0.42277554,3.61616054,,0,0,,-31.01206322,-58.43672634,-71.47755034,9680090,-58.80926698,28.75236563,278637000,186.77606178,0.2971,0.06,-103.16722973,-107.92811839,0.1941,22.53787879,0.06,4.61461809,4.64582377,4.63698544,4.59162091,-196.97953467,-4.0564704,-9.81879123,-937.5309617,-319.73261972,-375.59159351,50.24849806,49.76581183,19.21520404,114934074,34273590,35.61267222,13.79918066,14.25249332,62.07433151,30661106,116.09163012,15674040,-103.20524234,-108.07710855,36.75941262,6.85259768,4.30120202,2.39637886,0.3106373,1.68589273,1.65988065,,1.01870374,1.05408939,1.71368623,2023-05-11,36.25316377,45.62832131,3.24567822,3.02059278,4.82631297,7.53798812,5.72576858,24.10717255,420462.0625,9.5033311,19.3340578,22.44809329,10288961.652285,4.638,4.676,4.64333333,4.6262,31.09194652,240853427,4.80818654,29.7172085,43.77992195,115380867,62322827,32.50461677,97.13745174,83152207,91907850,228731362,53542329,2023-08-08,4.10199557,3.14422859,3.30394548,4.59166667,4.67861845,23.51351351,-3.38266385,-1.72043011,4.6505,4.5802,4.4983,1.10306084,0,4.6194546,4.64183334,0.2971
RNGR,"Ranger Energy Services, Inc.",9.88,-3.42130987,-0.35,Sell,203920,2014729.6,245801015,9.24747286,1.0844,2000,Industrial Services,Oilfield Services/Equipment,11.86,9.4401,0.18899277,12.51,9.4401,-13.10466139,-4.63320463,12.51,9.27,-11.70688114,12.51,8.5,15.7,2.27,159811.1,237214.66666667,165355.55,128665.9,3700000,14400000,3700000,14400000,-3.515625,-3.42130987,United States,0.13482733,2.08779762,,0,0,,688.54166667,-11.65048544,184.375,78100000,491.66666667,3.43279149,279190000,1.81216514,0.6461,0.25,-17.86907148,179.68243681,1.0684,357.38376295,0.443333,9.97680911,10.35246339,10.56308963,10.88098477,168.22222222,5.0451931,8.77957659,-42.58373206,187.59124088,200,9.89317995,11.33250311,960,60200000,16600000,4.40251572,315,9000,23.08056148,22300000,75.58139535,15100000,-18.42105263,208.77192982,260,2.48151191,4.20298879,5.14379622,5.49501868,0.92395685,0.9105588,4.41621635,0.3877251,0.37946016,1.99107143,2023-05-02,41.11984017,39.36680859,,,7.01298701,10.4874733,9.37988536,107.6083248,304250,2.07388205,27.42718447,69.76744186,13605832.6754,9.97,9.991,10.775,10.9364,-2.92546426,375500000,-1.59853249,-4.81622307,-51.44578313,140300000,36700000,-8.93300248,-61.57068063,115400000,103300000,608500000,24878600,2023-07-27,6.01036269,4.13181029,4.71748629,9.88666667,10.15234231,-11.39013453,-2.85152409,-5.18234165,10.3695,11.0654,10.795575,4.87235367,0,10.77433427,10.07083421,0.6574
SKYX,SKYX Platforms Corp.,2.68,3.47490347,0.09,Neutral,138148,370236.64,245604140.00000003,,-0.2825,37,Producer Manufacturing,Electrical Products,3.19,2.17,0.14295802,3.96,2.17,-18.78787879,-80.85714286,4.17,2.17,-12.13114754,7.78,1.35,16,1.35,227079.9,483310.46666667,320726.8,249299.48888889,14094499,18384562,6720543,14521818,0.7518797,3.47490347,United States,4.08327419,2.55952847,,0,0,,-407.99112032,-68.34985394,43.45470266,-20789300,-718.02871657,,304616000,-343.45898004,-0.4,,-62.05733558,57.77680141,-0.2825,-35.2321685,,2.62256941,2.71799657,2.81549841,3.12228359,-203.41331443,-43848.72899881,-41863.55342684,-3.35252136,-18.11005432,-259.59847776,-2139.98501031,-3161.93693694,-545.39966283,-685266,-488509,1.47214244,-960.45456519,-215.79560071,13.69458755,17336480,-372.41583243,-27071383,-62.37303957,32.7877859,-112.67536005,-84539.95065892,-66094.44634508,-83146.53051027,-62489.22340062,28.10108,26.14379085,,6338.99782643,6652.89629255,2.29855958,2023-05-12,52.88701179,45.67561638,,,-58.03048827,-176.38116422,-71.01801589,-25.71852745,865.45945946,10.09224687,43.81007029,-99.57337098,47083028.3812,2.627,2.5505,2.85816667,3.22105,261.19881193,49191629,13.92987859,60.18769964,323.24751779,20619116,35721042,17.26405851,408.98233575,35049878,40443492,32022,91643300,2023-08-11,5.90551181,6.91559441,5.65613485,2.63666667,2.60684345,5.92885375,-2.18978102,26.41509434,2.68275,3.0643,3.110725,-65993.40289657,-38055,2.95316915,2.62773643,-0.4
HBIO,"Harvard Bioscience, Inc.",5.82,2.28471002,0.13,Buy,176930,1029732.6,245546065.99999997,,-0.0476,455,Health Technology,Medical Specialties,6.2,5.22,0.98990875,6.29,4.5,20,4.86486486,6.29,2.42,111.63636364,6.29,1.98,11.07365,1.29829,248291.2,413088.73333333,326497.8,266879.51111111,4508000,3789000,4508000,3789000,6.01092896,2.28471002,United States,0.68766478,2.2590774,,0,0,,-74.42984857,74.4595274,961.16207951,5918000,-35.27288636,49.48936566,227021000,-3136.61971831,-0.2298,0.06,136.61616162,108.68783703,-0.0496,68.82463859,0.063333,5.68499654,5.69077626,5.65830911,4.90417149,-753.73134328,-0.3864649,3.14933818,-35.02454992,164.63166463,210.1037851,49.55927119,51.00321308,-9.13091309,56168000,16958000,18.14128466,15.27428455,-6.61966878,27.01988536,47332000,-3204.16666667,-9516000,137.33493397,109.04069767,69.01061702,-8.39634711,-1.75846052,-4.21052632,-1.3358712,3.39123291,3.30300846,69.03162185,2.17403922,2.12664808,1.10212344,2023-04-25,59.73493922,54.5032721,10.87836944,10.48265987,-1.32664958,-2.67259397,-1.61676815,-4.68361031,249087.91208791,5.44552714,4.15942734,-5.1046871,39193877.15,5.636,5.659,5.71533333,4.6691,-10.46173557,145578000,0.14997248,-7.88767685,-4.77352528,52449000,51121000,-5.75210634,-10.7430946,73140000,71238000,113335000,42190000,2023-07-27,4.09982175,5.79483037,4.19504444,5.75666667,5.83375191,111.63636364,5.43478261,50.77720207,5.709,5.738,3.639725,-0.83295498,0,5.474837,5.67980562,-0.2298
TELA,"TELA Bio, Inc.",10.02,-0.39761431,-0.04,Sell,56195,563073.9,244960829,,-2.6622,173,Health Technology,Medical Specialties,11.26,9.2152,0.3182138,11.43,8.58,-8.15765353,-27.12727273,12.315,8.58,-6.79069767,13.1799,6.4,23.545,5.15,103776.2,181842.4,136895.05,103019.21111111,42019000,30124000,42019000,30124000,-1.08588351,-0.39761431,United States,12.86373766,3.71386922,,0,0,,-30.79264075,-19.57322357,-13.92156863,-39169000,-24.43689043,,214416000,-18.43764952,-2.723,-0.63,-20.37250384,16.08887699,-2.6622,-7.23003182,-0.522106,10.04059573,10.20191648,10.23883954,10.25469706,-34.0030265,-100.48771066,-94.33874401,-5.98422341,-8.57328627,-28.07212957,65.29528224,66.39835019,43.75166109,27044000,7898000,-3.40019569,57.99159832,47.16174375,21.86801381,10281000,-33.11696117,-44296000,-20.52309851,-10.72546492,-26.27354036,-106.94866966,-100.80938442,-94.17885943,-89.62435693,13.42425745,61.33692458,,4.26290408,3.9355385,2.66534777,2023-05-11,44.25449761,46.22986827,21.57757497,19.91750931,-79.65622071,-689.90059944,-107.07917702,40.57631606,239410.40462428,2.46945448,44.68472847,41.73555018,17178827.4152,10.05,9.9045,10.4485,10.33065,8.4916219,58788000,-13.3623167,6.20178846,31.64396177,53502000,40405000,-2.53521806,26.20252374,53550000,55647000,41418000,24447200,2023-08-09,2.1021021,4.32048788,3.17312186,10.07,10.48136191,-10.93333333,-0.49652433,27.6433121,10.36375,10.1455,9.994675,-100.80938442,0,10.26343691,10.09101075,-2.723
OPRX,OptimizeRx Corporation,14.24,1.2802276,0.18,Neutral,52052,741220.48,243898537,,-0.8005,94,Technology Services,Packaged Software,15.26,13.35,2.0854328,15.73,11.59,-0.76655052,37.85091965,19.98,11.59,-25.48403977,30.445,11.59,6000.6,0.60006,74200.7,107660,120614.5,210953.93333333,74140506,73701900,18208685,16443666,-0.34989503,1.2802276,United States,0.00171432,12.6067876,,0,0,,-519.55057098,-1518.25895047,-100.61223993,-13578400,-1760.36060722,,176606000,-3105.60747664,-0.6432,-0.09,-1859.68586387,-77.89923954,-0.8005,-416.7850226,-0.021429,14.08776505,14.22930415,14.24021979,14.94005849,1308.3237872,16.93006179,10.35646618,-104.12318976,-102.82628586,101.60631044,33.94542201,41.87202665,-24.45075612,21198969,6969356,-40.06623937,199.85191024,16.11255812,31.45042503,-73489386,-3125.41003335,-11438440,-1863.47671835,-70.1022946,-412.63260105,-18.31611117,-22.80412464,-19.68087638,-25.26318042,1.92795879,2.10578307,38.08224535,3.94397486,4.05513873,12.6067876,2023-05-10,52.49099516,50.05451224,,,-10.43247963,-11.03862686,-11.02409434,1.88857715,664363.36170213,-33.84243584,-5.3061822,-3.25007242,16458075.4408,14.012,14.103,14.41866667,14.67015,-4.49267537,131692540.00000001,-2.19726622,-4.66659146,-28.46253372,95881440,212514,-9.35017958,-29.28622054,8540408,7728768,62450156,17127700,2023-08-08,2.8925739,2.46903222,3.22270052,14.12706667,14.49303321,-16.18599176,-0.07017544,-51.76151762,14.4425,14.0877,15.97695,-22.80412464,0,14.32383537,14.15007878,-0.6432
ACTG,Acacia Research Corporation,4.16,3.48258706,0.14,Buy,187005,777940.8,243575461.99999997,,-1.2733,269,Commercial Services,Miscellaneous Commercial Services,4.62,3.85,0.5682298,4.655,3.6,7.77202073,2.71604938,4.655,3.6,0.72639225,5.3,3.43,47.24001,0.84915,165112.1,420110.86666667,303102.21666667,304519,355210000,430767000,287786000,364227000,0,3.48258706,United States,0.17592175,5.59998005,,0,0,,-205.3303214,46.81879195,-15.64506713,-27382000,-214.6986135,,9963790,-263.91315721,-3.1332,-0.07,85.31130365,95.48299151,-1.99,-176.65048918,0.01,4.06194751,4.16159331,4.16772978,4.11999382,-387.6312807,-64.27908076,-64.94324097,81.47002258,-38.62996559,-342.74596998,36.86912179,36.23490144,-57.96839208,21835000,4845000,32.9218107,1.97853084,-60.9873688,19.44103308,-366358000,-200.7897812,-125065000,144.66441858,111.20847323,-124.91872066,-211.17640106,-81.0538839,-67.6966719,-67.59530065,0.43972771,0.51139954,,6.12241008,2.98255233,5.43675523,2023-05-11,52.75615477,49.62019099,1.05702177,1.07734761,-8.05438884,-13.69321536,-13.61976119,-32.73706089,220159.85130112,12.81914488,9.5950248,-36.79543817,56201999.1624,4.026,4.048,4.25933333,4.1047,-42.4620616,556604000,15.25610443,-15.84966134,-65.32110092,505191000,64409000.00000001,0.82495852,-62.58879563,193682000,179439000,59223000,58551800,2023-08-09,3.99002494,3.40000586,3.11570192,4.11333333,4.26440058,-1.42180095,0,-13.69294606,4.271,4.1182,4.056825,-44.73966853,-2799000,4.14558942,4.09951931,-3.1332
MASS,908 Devices Inc.,7.56,10.04366812,0.69,Neutral,343719,2598515.64,243140728.99999997,,-1.1563,68,Health Technology,Medical Specialties,9.6499,6.5,2.158569,10.37,5.69,-10.74380165,-83.38826632,10.97,5.69,-6.89655172,26,5.69,79.6,5.69,242166.8,240363.93333333,223517.63333333,256408.37777778,188482000,161274000,188482000,161274000,10.20408163,10.04366812,United States,0.03960977,10.07423885,,0,0,,-58.94343549,-27.26041667,-32.01858656,-36570000,-59,,120786000,-34.40534746,-1.0657,-0.39,-27.1076524,-29.93039443,-1.1563,-31.7120401,-0.33,7.09187121,7.48237392,7.68771686,8.47921822,24.44374585,-46.16878682,-67.34953053,-113.5627907,-1410.39473684,-61.43520136,52.45453769,51.01492724,5.78057074,24576000,3856000,-29.19573999,-0.15535992,1.31062141,30.68772465,-154120000,-51.39609364,-33563000,-27.99509754,-33.10674456,-43.90913727,-71.63621617,-76.3662482,-75.17501921,-80.25940499,1.26370265,1.34201978,,5.03115442,5.08160878,9.35757933,2023-05-09,60.58551219,48.77488405,34.6943567,36.35833698,-15.62113395,-18.93633168,-17.80505741,11.00791357,689000,-18.5175642,14.21863713,6.81358269,22953147.966,6.992,6.9025,8.15316667,8.2193,-7.02130269,218407000,-9.96755803,-13.06353642,-6.4454249,187945000,7154000,-63.32786549,-65.15173657,51988000,37795000,46852000,32161500,2023-08-02,12.13557375,5.86006726,5.96860029,7.41266667,7.52556989,-2.1992238,11.17647059,-64.78807639,7.67375,7.8886,9.8783,-76.3662482,0,7.90032289,7.1459498,-1.0657
CPS,Cooper-Standard Holdings Inc.,14.16,0.07067138,0.01,Buy,118113,1672480.08,242681403,,-16.515,23000,Producer Manufacturing,Auto Parts: OEM,15.57,11.61,2.7263014,15.57,9.865,10.28037383,-89.38689852,18.95,9.865,9.76744186,18.95,4.13,146.775,3.525,251553,282027.1,201133.13333333,179233.18888889,191525000,114752000,191525000,114752000,-0.70126227,0.07067138,United States,,1.28417979,,0,0,,553.84854449,-53.95483328,69988.88888889,55284000,208.8717777,22.89981555,1268660000,33.84882628,-12.5289,-2.68,-47.90163999,-111.31343033,-16.515,19.42290897,-1.86,14.17497147,13.64701358,13.29267174,12.57087565,47.29676727,-4.41630623,-2.53909163,102.61493041,102.50634447,68.69175976,4.78298212,5.2642045,53.97136993,120789000,36687000,-25.79490291,85.72875006,319.42704495,29.81497292,1030601000.0000002,33.28356591,-215384000,-47.99128174,-112.4625163,18.82219958,-8.52873872,-10.95976091,-3.11500279,-2.42945201,2.24902915,,,0.09401978,0.0963906,1.04797359,2023-05-03,53.39475454,55.72007622,3.18873394,,-13.45846378,-221.99836072,-23.7220924,8.37699571,109799.60869565,5.10074122,11.33373791,14.09972175,16641157.8685,14.23,14.203,12.938,13.2027,-11.81068164,1943067000,-1.04210327,-14.89482011,-1.51385341,937780000,1145353000,0.94889153,0.10549353,1862337000,1969897000,2525391000,17138500,2023-08-03,3.20284698,8.31942822,4.83483472,14.23666667,13.48848702,52.25806452,0.42553191,190.16393443,13.636,12.349,11.1572,-10.40963595,0,12.96283373,14.08629738,-12.5289
CMCL,Caledonia Mining Corporation Plc,12.59,5.0918197,0.61,Neutral,67268,846904.12,241577832,19.63812198,0.6411,2147,Non-Energy Minerals,Precious Metals,14,11.35,0.7144523,17.48,11.35,-25.05952381,44.54649828,17.58,11.35,-12.26480836,17.58,8.7487,481.25,1,96745.2,141742.03333333,100431.23333333,100965.93333333,6735000,19021000,6735000,19021000,8.34767642,5.0918197,United Kingdom,0.09567326,1.07786625,12,0.56,0.14,4.4479747,9.50677424,-80.7995678,-88.98667493,44151000,-25.0089172,6.04683545,283249000,-6.06856604,1.3946,-0.291,52.60549872,-160.49785758,0.6411,-60.61071516,,12.08561233,12.39529327,12.65003633,13.33655272,192.72125724,0.83062879,-3.71533731,-400.38427756,-1399.04988124,-233.76634561,45.70829443,39.18008627,14.0788549,61687000.00009941,5850000,-48.49445325,-65.36822164,-16.18882562,12.61803495,3739000,-0.97350517,17903000.0000287,37.35209864,-184.68013468,-64.97600404,13.26560856,5.34957831,35.02941656,26.09433715,0.94457186,1.00024947,,1.64798154,1.19756985,0.68658676,2023-05-15,59.53908631,50.15487466,,,2.57608326,3.42438012,3.38593175,17.10428128,62858.87284593,-13.88392582,-16.08633007,4.40670593,9804543.457,11.948,11.88,12.68466667,13.9402,11.529944,319968000,36.04602217,46.5786496,813.75739645,50899000,22760000,84.23182775,1634.75609756,41732000,60418000,134958000.000217,19188100,2023-08-10,8.44594595,5.12614032,5.39983803,12.42333333,12.59340089,-1.25490196,8.6281277,17.44402985,12.559,13.0684,12.83495,20.47238019,-8906000.0000143,13.04221496,12.12148768,1.3953
