Accrual Date,Asset Class,Currency,Exchange,FX Rate,Location,Market Currency,Market Value,Name,Notional Value,Price,Sector,Shares,Ticker,Type,Weight (%),as_of_date,etf_name,etf_ticker
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,252,551.55",MERCURY SYSTEMS INC,"1,252,551.55",33.85,Industrials,"37,003.00",MRCY,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,245,440.64",VIRTU FINANCIAL INC CLASS A,"1,245,440.64",16.96,Financials,"73,434.00",VIRT,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,240,699.10",MIRATI THERAPEUTICS INC,"1,240,699.10",38.93,Health Care,"31,870.00",MRTX,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"1,236,626.19",SCHNEIDER NATIONAL INC CLASS B,"1,236,626.19",27.99,Industrials,"44,181.00",SNDR,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"1,205,399.82",VICTORIA S SECRET,"1,205,399.82",19.41,Consumer Discretionary,"62,102.00",VSCO,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"1,199,617.02",GATES INDUSTRIAL PLC,"1,199,617.02",13.23,Industrials,"90,674.00",GTES,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"1,164,980.25",PHINIA INC,"1,164,980.25",33.25,Consumer Discretionary,"35,037.00",PHIN,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,152,179.28",TANDEM DIABETES CARE INC,"1,152,179.28",24.36,Health Care,"47,298.00",TNDM,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,133,949.00",NEW FORTRESS ENERGY INC CLASS A,"1,133,949.00",27.40,Energy,"41,385.00",NFE,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,130,299.17",REYNOLDS CONSUMER PRODUCTS INC,"1,130,299.17",27.93,Consumer Staples,"40,469.00",REYN,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"1,119,091.61",LENNAR CORP CLASS B,"1,119,091.61",108.01,Consumer Discretionary,"10,361.00",LENB,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"1,084,536.60",UNDER ARMOUR INC CLASS A,"1,084,536.60",7.35,Consumer Discretionary,"147,556.00",UAA,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,063,180.02",MARAVAI LIFESCIENCES HOLDINGS INC,"1,063,180.02",12.18,Health Care,"87,289.00",MRVI,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,049,637.88",LIBERTY MEDIA FORMULA ONE CORP SER,"1,049,637.88",66.89,Communication,"15,692.00",FWONA,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"1,030,927.94",HAYWARD HOLDINGS INC,"1,030,927.94",12.46,Industrials,"82,739.00",HAYW,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,017,767.82",LIBERTY BROADBAND CORP SERIES A,"1,017,767.82",81.22,Communication,"12,531.00",LBRDA,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"993,768.00",PAYCOR HCM INC,"993,768.00",23.50,Industrials,"42,288.00",PYCR,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"962,667.80",ADT INC,"962,667.80",6.20,Consumer Discretionary,"155,269.00",ADT,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"941,072.40",UNDER ARMOUR INC CLASS C,"941,072.40",6.80,Consumer Discretionary,"138,393.00",UA,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"789,287.55",PILGRIMS PRIDE CORP,"789,287.55",21.85,Consumer Staples,"36,123.00",PPC,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"757,379.38",ROCKET COMPANIES INC CLASS A,"757,379.38",8.86,Financials,"85,483.00",RKT,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,Nyse Mkt Llc,1.0,United States,USD,"721,883.46",SEABOARD CORP,"721,883.46","3,591.46",Consumer Staples,201.00,SEB,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"722,178.50",CNA FINANCIAL CORP,"722,178.50",38.90,Financials,"18,565.00",CNA,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"681,347.84",CLEARWAY ENERGY INC CLASS A,"681,347.84",26.24,Utilities,"25,966.00",CWENA,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"563,346.00",TFS FINANCIAL CORP,"563,346.00",12.60,Financials,"44,710.00",TFSL,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"555,700.20",UBIQUITI INC,"555,700.20",177.54,Information Technology,"3,130.00",UI,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"551,519.73",MISTER CAR WASH INC,"551,519.73",9.63,Consumer Discretionary,"57,271.00",MCW,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"544,216.40",PETCO HEALTH AND WELLNESS COMPANY,"544,216.40",9.10,Consumer Discretionary,"59,804.00",WOOF,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"445,821.35",INFORMATICA INC CLASS A,"445,821.35",17.65,Information Technology,"25,259.00",INFA,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"416,979.76",ARDAGH METAL PACKAGING SA,"416,979.76",3.83,Materials,"108,872.00",AMBP,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"374,410.40",U HAUL HOLDING,"374,410.40",55.60,Industrials,"6,734.00",UHAL,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"357,286.14",OLAPLEX HOLDINGS INC,"357,286.14",3.87,Consumer Staples,"92,322.00",OLPX,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"351,958.09",UWM HOLDINGS CORP CLASS A,"351,958.09",5.17,Financials,"68,077.00",UWMC,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"211,860.00",PLAYTIKA HOLDING CORP,"211,860.00",12.00,Communication,"17,655.00",PLTK,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"164,863.46",PARAMOUNT GLOBAL CLASS A,"164,863.46",18.79,Communication,"8,774.00",PARAA,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,New York Stock Exchange Inc.,1.0,Luxembourg,USD,"72,666.05",ARDAGH GROUP SA CLASS A,"72,666.05",6.05,Materials,"12,001.00",ARD,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NO MARKET (E.G. UNLISTED),1.0,United States,USD,0.70,ESC GCI LIBERTY INC SR ESCROW,0.70,0.00,Communication,"70,458.00",-,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Futures,USD,Index And Options Market,1.0,-,USD,0.00,S&P MID 400 EMINI SEP 23,"4,457,740.00","2,622.20",Cash and/or Derivatives,17.00,FAU3,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
-,Futures,USD,Index And Options Market,1.0,-,USD,0.00,S&P500 EMINI SEP 23,"57,198,600.00","4,434.00",Cash and/or Derivatives,258.00,ESU3,,0.0,2023-07-07,iShares Russell 1000 ETF,iwb
,,,,,,,,,,nan,,, ,,,2023-07-07,iShares Russell 1000 ETF,iwb
,,,,,,,,,,nan,,,"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY BEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Bloomberg, BlackRock Index Services, LLC, Cboe Global Indices, LLC, Cohen & Steers, European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Indices, LLC, NSE Indices Ltd, JPMorgan, JPX Group, London Stock Exchange Group (“LSEG”), MSCI Inc., Markit Indices Limited, Morningstar, Inc., Nasdaq, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), Nikkei, Inc., Russell, S&P Dow Jones Indices LLC or STOXX Ltd. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE, LSEG, nor NAREIT makes any warranty regarding the FTSE Nareit Equity REITS Index, FTSE Nareit All Residential Capped Index or FTSE Nareit All Mortgage Capped Index. Neither FTSE, EPRA, LSEG, nor NAREIT makes any warranty regarding the FTSE EPRA Nareit Developed ex-U.S. Index, FTSE EPRA Nareit Developed Green Target Index or FTSE EPRA Nareit Global REITs Index. “FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2023 BlackRock, Inc or its affiliates. All rights reserved. iSHARES, iBONDS and BLACKROCK are trademarks of BlackRock, Inc. or its affiliates. All other trademarks are those of their respective owners.
iCRMH0323U/S-2742939",,,2023-07-07,iShares Russell 1000 ETF,iwb
-,Equity,USD,NASDAQ,1.0,United States,USD,"4,641,273,616.56",APPLE INC,"4,641,273,616.56",190.68,Information Technology,"24,340,642.00",AAPL,,14.15,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"2,394,208,382.02",MICROSOFT CORP,"2,394,208,382.02",337.22,Information Technology,"7,099,841.00",MSFT,,7.3,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,730,522,820.93",NVIDIA CORP,"1,730,522,820.93",425.03,Information Technology,"4,071,531.00",NVDA,,5.28,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,217,176,360.27",TESLA INC,"1,217,176,360.27",274.43,Consumer Discretionary,"4,435,289.00",TSLA,,3.71,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,168,600,664.56",ALPHABET INC CLASS A,"1,168,600,664.56",119.48,Communication,"9,780,722.00",GOOGL,,3.56,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"1,010,769,657.10",ALPHABET INC CLASS C,"1,010,769,657.10",120.14,Communication,"8,413,265.00",GOOG,,3.08,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"877,320,586.80",AMAZON COM INC,"877,320,586.80",129.78,Consumer Discretionary,"6,760,060.00",AMZN,,2.67,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"707,491,360.80",UNITEDHEALTH GROUP INC,"707,491,360.80",461.58,Health Care,"1,532,760.00",UNH,,2.16,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"686,635,435.84",EXXON MOBIL CORP,"686,635,435.84",103.16,Energy,"6,656,024.00",XOM,,2.09,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"629,923,844.05",VISA INC CLASS A,"629,923,844.05",236.45,Financials,"2,664,089.00",V,,1.92,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"586,592,787.36",ELI LILLY,"586,592,787.36",452.08,Health Care,"1,297,542.00",LLY,,1.79,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"535,432,741.56",MASTERCARD INC CLASS A,"535,432,741.56",388.68,Financials,"1,377,567.00",MA,,1.63,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"455,336,927.00",MERCK & CO INC,"455,336,927.00",109.00,Health Care,"4,177,403.00",MRK,,1.39,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"442,455,329.36",CHEVRON CORP,"442,455,329.36",154.22,Energy,"2,868,988.00",CVX,,1.35,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"422,420,339.25",JOHNSON & JOHNSON,"422,420,339.25",159.25,Health Care,"2,652,561.00",JNJ,,1.29,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"415,244,114.16",PEPSICO INC,"415,244,114.16",183.08,Consumer Staples,"2,268,102.00",PEP,,1.27,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"393,568,693.00",ABBVIE INC,"393,568,693.00",135.50,Health Care,"2,904,566.00",ABBV,,1.2,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"348,714,512.25",BROADCOM INC,"348,714,512.25",846.75,Information Technology,"411,827.00",AVGO,,1.06,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"330,212,693.36",PFIZER INC,"330,212,693.36",35.53,Health Care,"9,293,912.00",PFE,,1.01,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"326,228,824.60",THERMO FISHER SCIENTIFIC INC,"326,228,824.60",513.73,Health Care,"635,020.00",TMO,,0.99,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"317,651,841.60",PROCTER & GAMBLE,"317,651,841.60",148.80,Consumer Staples,"2,134,757.00",PG,,0.97,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"267,561,099.14",HOME DEPOT INC,"267,561,099.14",302.81,Consumer Discretionary,"883,594.00",HD,,0.82,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"254,832,890.24",DANAHER CORP,"254,832,890.24",233.08,Health Care,"1,093,328.00",DHR,,0.78,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"252,984,316.45",COSTCO WHOLESALE CORP,"252,984,316.45",525.05,Consumer Staples,"481,829.00",COST,,0.77,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"248,734,625.76",COCA-COLA,"248,734,625.76",59.76,Consumer Staples,"4,162,226.00",KO,,0.76,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"217,677,593.60",MCDONALDS CORP,"217,677,593.60",292.10,Consumer Discretionary,"745,216.00",MCD,,0.66,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"216,683,796.00",BRISTOL MYERS SQUIBB,"216,683,796.00",62.65,Health Care,"3,458,640.00",BMY,,0.66,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"212,689,379.32",QUALCOMM INC,"212,689,379.32",115.94,Information Technology,"1,834,478.00",QCOM,,0.65,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"205,647,992.82",CONOCOPHILLIPS,"205,647,992.82",103.23,Energy,"1,992,134.00",COP,,0.63,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"194,186,532.40",APPLIED MATERIAL INC,"194,186,532.40",139.57,Information Technology,"1,391,320.00",AMAT,,0.59,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"192,340,064.15",AMGEN INC,"192,340,064.15",218.65,Health Care,"879,671.00",AMGN,,0.59,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"185,477,233.72",SERVICENOW INC,"185,477,233.72",552.98,Information Technology,"335,414.00",NOW,,0.57,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"179,917,166.24",DEERE,"179,917,166.24",405.28,Industrials,"443,933.00",DE,,0.55,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"179,221,912.29",LINDE PLC,"179,221,912.29",364.51,Materials,"491,679.00",LIN,,0.55,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"172,232,998.94",ADOBE INC,"172,232,998.94",485.27,Information Technology,"354,922.00",ADBE,,0.53,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"171,313,182.89",ORACLE CORP,"171,313,182.89",114.61,Information Technology,"1,494,749.00",ORCL,,0.52,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"167,582,796.80",ELEVANCE HEALTH INC,"167,582,796.80",429.40,Health Care,"390,272.00",ELV,,0.51,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"163,519,964.10",TEXAS INSTRUMENT INC,"163,519,964.10",173.70,Information Technology,"941,393.00",TXN,,0.5,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"162,092,485.64",ADVANCED MICRO DEVICES INC,"162,092,485.64",113.17,Information Technology,"1,432,292.00",AMD,,0.49,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"158,599,116.90",ABBOTT LABORATORIES,"158,599,116.90",106.35,Health Care,"1,491,294.00",ABT,,0.48,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"155,770,043.52",ACCENTURE PLC CLASS A,"155,770,043.52",305.76,Information Technology,"509,452.00",ACN,,0.47,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"152,654,397.10",GILEAD SCIENCES INC,"152,654,397.10",74.42,Health Care,"2,051,255.00",GILD,,0.47,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"150,348,814.20",LOWES COMPANIES INC,"150,348,814.20",221.94,Consumer Discretionary,"677,430.00",LOW,,0.46,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"149,064,966.54",AUTOMATIC DATA PROCESSING INC,"149,064,966.54",218.74,Industrials,"681,471.00",ADP,,0.45,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"143,391,701.80",VERTEX PHARMACEUTICALS INC,"143,391,701.80",338.18,Health Care,"424,010.00",VRTX,,0.44,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"136,654,925.77",LAM RESEARCH CORP,"136,654,925.77",617.87,Information Technology,"221,171.00",LRCX,,0.42,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"134,483,756.90",PHILIP MORRIS INTERNATIONAL INC,"134,483,756.90",97.70,Consumer Staples,"1,376,497.00",PM,,0.41,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"126,240,748.86",PROGRESSIVE CORP,"126,240,748.86",131.26,Financials,"961,761.00",PGR,,0.38,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"124,811,575.98",CATERPILLAR INC,"124,811,575.98",245.18,Industrials,"509,061.00",CAT,,0.38,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"123,345,376.56",PALO ALTO NETWORKS INC,"123,345,376.56",247.59,Information Technology,"498,184.00",PANW,,0.38,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,NASDAQ,1.0,United States,USD,"122,994,353.90",REGENERON PHARMACEUTICALS INC,"122,994,353.90",692.45,Health Care,"177,622.00",REGN,,0.38,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"120,851,277.89",LOCKHEED MARTIN CORP,"120,851,277.89",458.71,Industrials,"263,459.00",LMT,,0.37,2023-07-07,iShares S&P 500 Growth ETF,ivw
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"112,208,413.80",EOG RESOURCES INC,"112,208,413.80",116.20,Energy,"965,649.00",EOG,,0.34,2023-07-07,iShares S&P 500 Growth ETF,ivw
